Distance in m,Latitude in °,Longitude in °,Altitude in °,X in m,Y in m,Z in m,v_max_day in km/h,v_max_night in km/h,Station,Switch,Urban
,49.81008972,8.645951918,166.4934616,4077264.243,619973.4569,4849311.704,60,FALSE,FALSE,FALSE,FALSE
,49.8100883,8.645951665,166.4945816,4077264.366,619973.4572,4849311.603,60,FALSE,FALSE,FALSE,FALSE
,49.81008688,8.645951412,166.4957559,4077264.489,619973.4575,4849311.501,60,FALSE,FALSE,FALSE,FALSE
,49.81008546,8.645951172,166.4959337,4077264.611,619973.4585,4849311.4,60,FALSE,FALSE,FALSE,FALSE
,49.81008403,8.64595091,166.4978293,4077264.735,619973.4584,4849311.299,60,FALSE,FALSE,FALSE,FALSE
,49.81008261,8.645950657,166.4990278,4077264.858,619973.4586,4849311.197,60,FALSE,FALSE,FALSE,FALSE
,49.81008118,8.645950404,166.500287,4077264.981,619973.459,4849311.096,60,FALSE,FALSE,FALSE,FALSE
,49.81007976,8.645950151,166.5014022,4077265.104,619973.4592,4849310.995,60,FALSE,FALSE,FALSE,FALSE
,49.81007835,8.645949904,166.5007842,4077265.225,619973.4596,4849310.893,60,FALSE,FALSE,FALSE,FALSE
,49.81007691,8.645949648,166.5035955,4077265.35,619973.46,4849310.792,60,FALSE,FALSE,FALSE,FALSE
,49.81007549,8.645949395,166.5048054,4077265.473,619973.4603,4849310.691,60,FALSE,FALSE,FALSE,FALSE
,49.81007407,8.645949143,166.5059187,4077265.596,619973.4607,4849310.59,60,FALSE,FALSE,FALSE,FALSE
,49.81007264,8.64594889,166.5069321,4077265.719,619973.4609,4849310.488,60,FALSE,FALSE,FALSE,FALSE
,49.81007123,8.645948629,166.5052934,4077265.839,619973.4603,4849310.386,60,FALSE,FALSE,FALSE,FALSE
,49.8100698,8.645948386,166.5089502,4077265.965,619973.4616,4849310.286,60,FALSE,FALSE,FALSE,FALSE
,49.81006837,8.645948133,166.5100356,4077266.088,619973.4619,4849310.184,60,FALSE,FALSE,FALSE,FALSE
,49.81006695,8.645947881,166.5111379,4077266.211,619973.4623,4849310.083,60,FALSE,FALSE,FALSE,FALSE
,49.81006553,8.64594763,166.5121582,4077266.334,619973.4626,4849309.982,60,FALSE,FALSE,FALSE,FALSE
,49.81006412,8.645947375,166.5104007,4077266.454,619973.4624,4849309.879,60,FALSE,FALSE,FALSE,FALSE
,49.81006268,8.645947127,166.5136285,4077266.579,619973.4633,4849309.779,60,FALSE,FALSE,FALSE,FALSE
,49.81006126,8.645946876,166.5147909,4077266.702,619973.4637,4849309.677,60,FALSE,FALSE,FALSE,FALSE
,49.81005984,8.645946623,166.5158131,4077266.825,619973.464,4849309.576,60,FALSE,FALSE,FALSE,FALSE
,49.81005842,8.64594637,166.5167402,4077266.948,619973.4643,4849309.475,60,FALSE,FALSE,FALSE,FALSE
,49.810057,8.645946116,166.5153582,4077267.068,619973.4641,4849309.372,60,FALSE,FALSE,FALSE,FALSE
,49.81005557,8.645945865,166.5185528,4077267.193,619973.4649,4849309.272,60,FALSE,FALSE,FALSE,FALSE
,49.81005415,8.645945611,166.5194849,4077267.316,619973.465,4849309.17,60,FALSE,FALSE,FALSE,FALSE
,49.81005273,8.645945358,166.5207625,4077267.439,619973.4653,4849309.069,60,FALSE,FALSE,FALSE,FALSE
,49.8100513,8.645945103,166.52192,4077267.562,619973.4654,4849308.968,60,FALSE,FALSE,FALSE,FALSE
,49.81004989,8.645944848,166.5204095,4077267.683,619973.4652,4849308.866,60,FALSE,FALSE,FALSE,FALSE
,49.81004846,8.645944594,166.5236847,4077267.808,619973.4657,4849308.765,60,FALSE,FALSE,FALSE,FALSE
,49.81004704,8.645944338,166.5247313,4077267.93,619973.4658,4849308.664,60,FALSE,FALSE,FALSE,FALSE
,49.81004562,8.645944082,166.5260155,4077268.054,619973.4659,4849308.563,60,FALSE,FALSE,FALSE,FALSE
,49.81004419,8.645943826,166.5274912,4077268.177,619973.466,4849308.462,60,FALSE,FALSE,FALSE,FALSE
,49.81004278,8.645943568,166.5257609,4077268.297,619973.4654,4849308.359,60,FALSE,FALSE,FALSE,FALSE
,49.81004135,8.645943315,166.529294,4077268.422,619973.466,4849308.259,60,FALSE,FALSE,FALSE,FALSE
,49.81003993,8.645943058,166.5307748,4077268.545,619973.4661,4849308.158,60,FALSE,FALSE,FALSE,FALSE
,49.81003851,8.6459428,166.5322592,4077268.669,619973.466,4849308.057,60,FALSE,FALSE,FALSE,FALSE
,49.81003708,8.645942543,166.5338705,4077268.792,619973.4661,4849307.957,60,FALSE,FALSE,FALSE,FALSE
,49.81003565,8.645942277,166.5368806,4077268.917,619973.4658,4849307.856,60,FALSE,FALSE,FALSE,FALSE
,49.81003424,8.645942029,166.5370957,4077269.039,619973.4661,4849307.755,60,FALSE,FALSE,FALSE,FALSE
,49.81003282,8.645941771,166.5385942,4077269.162,619973.4661,4849307.654,60,FALSE,FALSE,FALSE,FALSE
,49.8100314,8.645941511,166.5401539,4077269.285,619973.4659,4849307.553,60,FALSE,FALSE,FALSE,FALSE
,49.81002997,8.645941253,166.5419394,4077269.408,619973.4659,4849307.452,60,FALSE,FALSE,FALSE,FALSE
,49.81002854,8.645940985,166.5447457,4077269.533,619973.4654,4849307.352,60,FALSE,FALSE,FALSE,FALSE
,49.81002713,8.645940733,166.5452547,4077269.655,619973.4655,4849307.251,60,FALSE,FALSE,FALSE,FALSE
,49.81002571,8.645940473,166.5470554,4077269.778,619973.4653,4849307.15,60,FALSE,FALSE,FALSE,FALSE
,49.81002429,8.645940212,166.5488193,4077269.902,619973.4651,4849307.05,60,FALSE,FALSE,FALSE,FALSE
,49.81002287,8.64593995,166.5504859,4077270.025,619973.4648,4849306.949,60,FALSE,FALSE,FALSE,FALSE
,49.81002144,8.645939678,166.5534808,4077270.15,619973.4639,4849306.849,60,FALSE,FALSE,FALSE,FALSE
,49.81002003,8.645939426,166.5541645,4077270.271,619973.4641,4849306.748,60,FALSE,FALSE,FALSE,FALSE
,49.81001861,8.645939163,166.5560045,4077270.395,619973.4637,4849306.647,60,FALSE,FALSE,FALSE,FALSE
,49.81001719,8.645938901,166.5579471,4077270.518,619973.4634,4849306.547,60,FALSE,FALSE,FALSE,FALSE
,49.81001577,8.645938638,166.5596161,4077270.641,619973.463,4849306.446,60,FALSE,FALSE,FALSE,FALSE
,49.81001434,8.645938369,166.5623859,4077270.766,619973.4623,4849306.346,60,FALSE,FALSE,FALSE,FALSE
,49.81001293,8.645938112,166.5633046,4077270.888,619973.4622,4849306.245,60,FALSE,FALSE,FALSE,FALSE
,49.81001151,8.645937849,166.5651296,4077271.011,619973.4617,4849306.145,60,FALSE,FALSE,FALSE,FALSE
,49.81001009,8.645937585,166.5668571,4077271.134,619973.4613,4849306.044,60,FALSE,FALSE,FALSE,FALSE
,49.81000867,8.645937323,166.5687119,4077271.257,619973.4609,4849305.944,60,FALSE,FALSE,FALSE,FALSE
,49.81000725,8.645937048,166.5711379,4077271.382,619973.4597,4849305.843,60,FALSE,FALSE,FALSE,FALSE
,49.81000583,8.645936795,166.5722762,4077271.504,619973.4599,4849305.743,60,FALSE,FALSE,FALSE,FALSE
,49.81000441,8.645936533,166.5740716,4077271.627,619973.4596,4849305.642,60,FALSE,FALSE,FALSE,FALSE
,49.810003,8.645936269,166.5755896,4077271.75,619973.4591,4849305.542,60,FALSE,FALSE,FALSE,FALSE
,49.81000158,8.645936007,166.5773562,4077271.873,619973.4587,4849305.441,60,FALSE,FALSE,FALSE,FALSE
,49.81000015,8.645935738,166.5802974,4077271.998,619973.4581,4849305.341,60,FALSE,FALSE,FALSE,FALSE
,49.80999874,8.64593548,166.5805092,4077272.119,619973.4577,4849305.24,60,FALSE,FALSE,FALSE,FALSE
,49.80999732,8.645935218,166.5819998,4077272.242,619973.4574,4849305.139,60,FALSE,FALSE,FALSE,FALSE
,49.80999591,8.645934956,166.5834924,4077272.365,619973.457,4849305.039,60,FALSE,FALSE,FALSE,FALSE
,49.80999449,8.645934694,166.5850338,4077272.488,619973.4565,4849304.938,60,FALSE,FALSE,FALSE,FALSE
,49.80999307,8.645934421,166.5875148,4077272.612,619973.4556,4849304.838,60,FALSE,FALSE,FALSE,FALSE
,49.80999165,8.64593417,166.5879901,4077272.733,619973.4558,4849304.737,60,FALSE,FALSE,FALSE,FALSE
,49.80999024,8.645933909,166.5892595,4077272.856,619973.4554,4849304.636,60,FALSE,FALSE,FALSE,FALSE
,49.80998882,8.64593365,166.5906599,4077272.979,619973.4553,4849304.535,60,FALSE,FALSE,FALSE,FALSE
,49.8099874,8.64593339,166.5920331,4077273.102,619973.455,4849304.435,60,FALSE,FALSE,FALSE,FALSE
,49.80998598,8.645933121,166.5939664,4077273.225,619973.4542,4849304.334,60,FALSE,FALSE,FALSE,FALSE
,49.80998457,8.645932875,166.5946098,4077273.347,619973.4548,4849304.233,60,FALSE,FALSE,FALSE,FALSE
,49.80998315,8.645932617,166.5959166,4077273.47,619973.4547,4849304.133,60,FALSE,FALSE,FALSE,FALSE
,49.80998173,8.645932362,166.5973788,4077273.592,619973.4548,4849304.032,60,FALSE,FALSE,FALSE,FALSE
,49.80998032,8.645932108,166.5987425,4077273.715,619973.4549,4849303.931,60,FALSE,FALSE,FALSE,FALSE
,49.8099789,8.645931834,166.5996566,4077273.837,619973.4536,4849303.831,60,FALSE,FALSE,FALSE,FALSE
,49.80997748,8.6459316,166.6015407,4077273.96,619973.4552,4849303.73,60,FALSE,FALSE,FALSE,FALSE
,49.80997607,8.645931349,166.6030188,4077274.083,619973.4556,4849303.63,60,FALSE,FALSE,FALSE,FALSE
,49.80997465,8.645931098,166.6045944,4077274.206,619973.456,4849303.529,60,FALSE,FALSE,FALSE,FALSE
,49.80997323,8.64593085,166.6060767,4077274.328,619973.4566,4849303.429,60,FALSE,FALSE,FALSE,FALSE
,49.80997182,8.645930577,166.6074852,4077274.451,619973.4553,4849303.328,60,FALSE,FALSE,FALSE,FALSE
,49.8099704,8.645930353,166.6091901,4077274.574,619973.4577,4849303.228,60,FALSE,FALSE,FALSE,FALSE
,49.80996898,8.645930108,166.6108769,4077274.696,619973.4585,4849303.127,60,FALSE,FALSE,FALSE,FALSE
,49.80996757,8.645929862,166.6125467,4077274.819,619973.4593,4849303.027,60,FALSE,FALSE,FALSE,FALSE
,49.80996615,8.645929618,166.6142546,4077274.942,619973.4602,4849302.926,60,FALSE,FALSE,FALSE,FALSE
,49.80996474,8.645929347,166.6154785,4077275.064,619973.459,4849302.826,60,FALSE,FALSE,FALSE,FALSE
,49.80996332,8.645929129,166.6177705,4077275.187,619973.4619,4849302.726,60,FALSE,FALSE,FALSE,FALSE
,49.8099619,8.645928887,166.6196976,4077275.31,619973.463,4849302.625,60,FALSE,FALSE,FALSE,FALSE
,49.80996048,8.645928645,166.6213552,4077275.433,619973.464,4849302.525,60,FALSE,FALSE,FALSE,FALSE
,49.80995907,8.645928403,166.6231465,4077275.556,619973.465,4849302.425,60,FALSE,FALSE,FALSE,FALSE
,49.80995765,8.645928156,166.6258668,4077275.679,619973.4659,4849302.325,60,FALSE,FALSE,FALSE,FALSE
,49.80995623,8.645927921,166.6267983,4077275.801,619973.4673,4849302.224,60,FALSE,FALSE,FALSE,FALSE
,49.80995482,8.645927679,166.6284872,4077275.924,619973.4683,4849302.124,60,FALSE,FALSE,FALSE,FALSE
,49.8099534,8.645927438,166.6303587,4077276.047,619973.4695,4849302.023,60,FALSE,FALSE,FALSE,FALSE
,49.80995198,8.645927195,166.6319182,4077276.169,619973.4704,4849301.923,60,FALSE,FALSE,FALSE,FALSE
,49.80995056,8.645926944,166.6344379,4077276.293,619973.4709,4849301.823,60,FALSE,FALSE,FALSE,FALSE
,49.80994915,8.645926715,166.6354611,4077276.415,619973.4728,4849301.722,60,FALSE,FALSE,FALSE,FALSE
,49.80994774,8.645926473,166.6369304,4077276.537,619973.4737,4849301.622,60,FALSE,FALSE,FALSE,FALSE
,49.80994632,8.645926232,166.63865,4077276.66,619973.4748,4849301.522,60,FALSE,FALSE,FALSE,FALSE
,49.80994491,8.64592599,166.6403028,4077276.782,619973.4758,4849301.421,60,FALSE,FALSE,FALSE,FALSE
,49.80994349,8.645925736,166.6427798,4077276.906,619973.4762,4849301.321,60,FALSE,FALSE,FALSE,FALSE
,49.80994208,8.645925509,166.6432792,4077277.027,619973.478,4849301.221,60,FALSE,FALSE,FALSE,FALSE
,49.80994066,8.645925267,166.6447576,4077277.149,619973.479,4849301.12,60,FALSE,FALSE,FALSE,FALSE
,49.80993925,8.645925024,166.6462224,4077277.272,619973.4799,4849301.02,60,FALSE,FALSE,FALSE,FALSE
,49.80993783,8.645924782,166.6476524,4077277.394,619973.481,4849300.919,60,FALSE,FALSE,FALSE,FALSE
,49.80993642,8.645924531,166.649657,4077277.517,619973.4813,4849300.819,60,FALSE,FALSE,FALSE,FALSE
,49.80993501,8.645924299,166.65031,4077277.639,619973.483,4849300.718,60,FALSE,FALSE,FALSE,FALSE
,49.80993359,8.645924057,166.6517221,4077277.761,619973.4839,4849300.618,60,FALSE,FALSE,FALSE,FALSE
,49.80993218,8.645923814,166.6529518,4077277.883,619973.4848,4849300.518,60,FALSE,FALSE,FALSE,FALSE
,49.80993077,8.645923572,166.6542297,4077278.005,619973.4857,4849300.417,60,FALSE,FALSE,FALSE,FALSE
,49.80992935,8.645923315,166.6557831,4077278.127,619973.4856,4849300.317,60,FALSE,FALSE,FALSE,FALSE
,49.80992794,8.645923087,166.6566842,4077278.249,619973.4876,4849300.216,60,FALSE,FALSE,FALSE,FALSE
,49.80992653,8.645922844,166.6581071,4077278.372,619973.4885,4849300.116,60,FALSE,FALSE,FALSE,FALSE
,49.80992511,8.6459226,166.6593135,4077278.494,619973.4893,4849300.015,60,FALSE,FALSE,FALSE,FALSE
,49.8099237,8.645922356,166.66062,4077278.616,619973.4901,4849299.915,60,FALSE,FALSE,FALSE,FALSE
,49.80992229,8.645922091,166.6621259,4077278.738,619973.4894,4849299.815,60,FALSE,FALSE,FALSE,FALSE
,49.80992088,8.64592187,166.6633701,4077278.86,619973.4918,4849299.714,60,FALSE,FALSE,FALSE,FALSE
,49.80991946,8.645921626,166.6645745,4077278.982,619973.4927,4849299.614,60,FALSE,FALSE,FALSE,FALSE
,49.80991805,8.645921383,166.6659789,4077279.104,619973.4935,4849299.513,60,FALSE,FALSE,FALSE,FALSE
,49.80991664,8.645921138,166.6673997,4077279.227,619973.4943,4849299.413,60,FALSE,FALSE,FALSE,FALSE
,49.80991522,8.64592089,166.669644,4077279.35,619973.495,4849299.313,60,FALSE,FALSE,FALSE,FALSE
,49.80991382,8.645920651,166.6702014,4077279.471,619973.4959,4849299.213,60,FALSE,FALSE,FALSE,FALSE
,49.8099124,8.645920405,166.6717,4077279.593,619973.4966,4849299.112,60,FALSE,FALSE,FALSE,FALSE
,49.80991099,8.645920161,166.6731826,4077279.715,619973.4974,4849299.012,60,FALSE,FALSE,FALSE,FALSE
,49.80990958,8.645919915,166.6746809,4077279.837,619973.4981,4849298.912,60,FALSE,FALSE,FALSE,FALSE
,49.80990816,8.64591967,166.6768816,4077279.96,619973.499,4849298.812,60,FALSE,FALSE,FALSE,FALSE
,49.80990676,8.645919423,166.6777401,4077280.081,619973.4994,4849298.712,60,FALSE,FALSE,FALSE,FALSE
,49.80990535,8.645919174,166.6793063,4077280.204,619973.4999,4849298.612,60,FALSE,FALSE,FALSE,FALSE
,49.80990394,8.645918926,166.6809726,4077280.326,619973.5004,4849298.512,60,FALSE,FALSE,FALSE,FALSE
,49.80990253,8.645918678,166.6827543,4077280.448,619973.5009,4849298.412,60,FALSE,FALSE,FALSE,FALSE
,49.80990111,8.645918431,166.6850038,4077280.571,619973.5016,4849298.312,60,FALSE,FALSE,FALSE,FALSE
,49.80989971,8.64591818,166.6860187,4077280.692,619973.5018,4849298.212,60,FALSE,FALSE,FALSE,FALSE
,49.8098983,8.645917931,166.6875652,4077280.815,619973.5022,4849298.112,60,FALSE,FALSE,FALSE,FALSE
,49.80989689,8.64591768,166.6891637,4077280.937,619973.5026,4849298.012,60,FALSE,FALSE,FALSE,FALSE
,49.80989548,8.64591743,166.6909587,4077281.059,619973.503,4849297.913,60,FALSE,FALSE,FALSE,FALSE
,49.80989407,8.645917182,166.6936855,4077281.182,619973.5035,4849297.813,60,FALSE,FALSE,FALSE,FALSE
,49.80989266,8.645916929,166.6941864,4077281.303,619973.5036,4849297.713,60,FALSE,FALSE,FALSE,FALSE
,49.80989126,8.645916679,166.6957536,4077281.425,619973.5039,4849297.613,60,FALSE,FALSE,FALSE,FALSE
,49.80988985,8.645916429,166.6972848,4077281.547,619973.5043,4849297.513,60,FALSE,FALSE,FALSE,FALSE
,49.80988844,8.645916179,166.6989019,4077281.669,619973.5046,4849297.413,60,FALSE,FALSE,FALSE,FALSE
,49.80988702,8.64591593,166.7013547,4077281.792,619973.5052,4849297.313,60,FALSE,FALSE,FALSE,FALSE
,49.80988562,8.645915679,166.7019097,4077281.913,619973.5053,4849297.213,60,FALSE,FALSE,FALSE,FALSE
,49.80988421,8.645915429,166.7034034,4077282.035,619973.5057,4849297.113,60,FALSE,FALSE,FALSE,FALSE
,49.8098828,8.645915179,166.7049489,4077282.157,619973.506,4849297.013,60,FALSE,FALSE,FALSE,FALSE
,49.8098814,8.645914929,166.7064296,4077282.279,619973.5064,4849296.913,60,FALSE,FALSE,FALSE,FALSE
,49.80987998,8.645914679,166.7083803,4077282.402,619973.5068,4849296.813,60,FALSE,FALSE,FALSE,FALSE
,49.80987858,8.645914431,166.7092,4077282.523,619973.5072,4849296.713,60,FALSE,FALSE,FALSE,FALSE
,49.80987717,8.645914182,166.7107297,4077282.645,619973.5076,4849296.613,60,FALSE,FALSE,FALSE,FALSE
,49.80987576,8.645913933,166.7122096,4077282.767,619973.508,4849296.513,60,FALSE,FALSE,FALSE,FALSE
,49.80987436,8.645913684,166.7136376,4077282.888,619973.5084,4849296.414,60,FALSE,FALSE,FALSE,FALSE
,49.80987295,8.645913432,166.7161108,4077283.011,619973.5087,4849296.314,60,FALSE,FALSE,FALSE,FALSE
,49.80987154,8.645913186,166.7168119,4077283.132,619973.5092,4849296.214,60,FALSE,FALSE,FALSE,FALSE
,49.80987013,8.645912938,166.7182653,4077283.254,619973.5097,4849296.114,60,FALSE,FALSE,FALSE,FALSE
,49.80986873,8.645912689,166.7199064,4077283.376,619973.5101,4849296.014,60,FALSE,FALSE,FALSE,FALSE
,49.80986732,8.645912441,166.7214726,4077283.498,619973.5106,4849295.914,60,FALSE,FALSE,FALSE,FALSE
,49.80986591,8.645912191,166.7244368,4077283.621,619973.5111,4849295.815,60,FALSE,FALSE,FALSE,FALSE
,49.80986451,8.645911945,166.7248644,4077283.742,619973.5116,4849295.715,60,FALSE,FALSE,FALSE,FALSE
,49.8098631,8.645911697,166.7266317,4077283.864,619973.5121,4849295.615,60,FALSE,FALSE,FALSE,FALSE
,49.80986169,8.645911449,166.7283999,4077283.986,619973.5126,4849295.516,60,FALSE,FALSE,FALSE,FALSE
,49.80986029,8.645911202,166.7303178,4077284.108,619973.5131,4849295.416,60,FALSE,FALSE,FALSE,FALSE
,49.80985888,8.645910955,166.7328064,4077284.231,619973.5138,4849295.317,60,FALSE,FALSE,FALSE,FALSE
,49.80985747,8.645910708,166.7341724,4077284.352,619973.5143,4849295.217,60,FALSE,FALSE,FALSE,FALSE
,49.80985607,8.645910462,166.7361722,4077284.474,619973.5149,4849295.118,60,FALSE,FALSE,FALSE,FALSE
,49.80985466,8.645910215,166.7380722,4077284.596,619973.5155,4849295.018,60,FALSE,FALSE,FALSE,FALSE
,49.80985325,8.645909968,166.7401095,4077284.718,619973.5161,4849294.919,60,FALSE,FALSE,FALSE,FALSE
,49.80985184,8.645909724,166.7425593,4077284.841,619973.517,4849294.82,60,FALSE,FALSE,FALSE,FALSE
,49.80985044,8.645909476,166.7442902,4077284.962,619973.5174,4849294.72,60,FALSE,FALSE,FALSE,FALSE
,49.80984904,8.645909231,166.7462327,4077285.084,619973.5181,4849294.621,60,FALSE,FALSE,FALSE,FALSE
,49.80984763,8.645908984,166.7482755,4077285.206,619973.5187,4849294.522,60,FALSE,FALSE,FALSE,FALSE
,49.80984623,8.645908739,166.7503574,4077285.328,619973.5193,4849294.422,60,FALSE,FALSE,FALSE,FALSE
,49.80984482,8.645908494,166.7527093,4077285.451,619973.5201,4849294.323,60,FALSE,FALSE,FALSE,FALSE
,49.80984342,8.645908249,166.7543884,4077285.572,619973.5207,4849294.224,60,FALSE,FALSE,FALSE,FALSE
,49.80984201,8.645908003,166.7563142,4077285.694,619973.5214,4849294.124,60,FALSE,FALSE,FALSE,FALSE
,49.80984061,8.645907758,166.7584004,4077285.816,619973.5221,4849294.025,60,FALSE,FALSE,FALSE,FALSE
,49.8098392,8.645907511,166.7602867,4077285.938,619973.5227,4849293.926,60,FALSE,FALSE,FALSE,FALSE
,49.8098378,8.645907265,166.7623523,4077286.06,619973.5233,4849293.827,60,FALSE,FALSE,FALSE,FALSE
,49.80983639,8.64590702,166.7640282,4077286.182,619973.5239,4849293.727,60,FALSE,FALSE,FALSE,FALSE
,49.80983499,8.645906773,166.7659093,4077286.303,619973.5245,4849293.628,60,FALSE,FALSE,FALSE,FALSE
,49.80983359,8.645906527,166.7676908,4077286.425,619973.5251,4849293.528,60,FALSE,FALSE,FALSE,FALSE
,49.80983218,8.645906281,166.7693724,4077286.547,619973.5256,4849293.429,60,FALSE,FALSE,FALSE,FALSE
,49.80983078,8.645906029,166.7709081,4077286.668,619973.5258,4849293.329,60,FALSE,FALSE,FALSE,FALSE
,49.80982938,8.645905791,166.7728735,4077286.79,619973.527,4849293.23,60,FALSE,FALSE,FALSE,FALSE
,49.80982797,8.645905545,166.7745598,4077286.912,619973.5275,4849293.131,60,FALSE,FALSE,FALSE,FALSE
,49.80982657,8.6459053,166.776336,4077287.033,619973.5282,4849293.031,60,FALSE,FALSE,FALSE,FALSE
,49.80982517,8.645905054,166.7777723,4077287.155,619973.5288,4849292.932,60,FALSE,FALSE,FALSE,FALSE
,49.80982377,8.645904802,166.7796639,4077287.276,619973.5289,4849292.833,60,FALSE,FALSE,FALSE,FALSE
,49.80982236,8.645904565,166.7810862,4077287.398,619973.5301,4849292.733,60,FALSE,FALSE,FALSE,FALSE
,49.80982096,8.645904319,166.7825679,4077287.519,619973.5306,4849292.634,60,FALSE,FALSE,FALSE,FALSE
,49.80981956,8.645904074,166.7841,4077287.64,619973.5313,4849292.534,60,FALSE,FALSE,FALSE,FALSE
,49.80981816,8.645903829,166.7856605,4077287.762,619973.5318,4849292.435,60,FALSE,FALSE,FALSE,FALSE
,49.80981676,8.645903577,166.787383,4077287.883,619973.532,4849292.336,60,FALSE,FALSE,FALSE,FALSE
,49.80981536,8.645903337,166.7885636,4077288.004,619973.5329,4849292.236,60,FALSE,FALSE,FALSE,FALSE
,49.80981396,8.645903091,166.7899801,4077288.125,619973.5334,4849292.137,60,FALSE,FALSE,FALSE,FALSE
,49.80981256,8.645902844,166.791356,4077288.246,619973.5338,4849292.037,60,FALSE,FALSE,FALSE,FALSE
,49.80981116,8.645902597,166.7928322,4077288.367,619973.5343,4849291.938,60,FALSE,FALSE,FALSE,FALSE
,49.80980976,8.645902346,166.7940516,4077288.488,619973.5344,4849291.839,60,FALSE,FALSE,FALSE,FALSE
,49.80980837,8.645902101,166.7951787,4077288.609,619973.5349,4849291.739,60,FALSE,FALSE,FALSE,FALSE
,49.80980697,8.645901853,166.7962553,4077288.73,619973.5352,4849291.64,60,FALSE,FALSE,FALSE,FALSE
,49.80980557,8.645901603,166.7975218,4077288.851,619973.5355,4849291.54,60,FALSE,FALSE,FALSE,FALSE
,49.80980417,8.645901355,166.7986992,4077288.972,619973.5357,4849291.441,60,FALSE,FALSE,FALSE,FALSE
,49.80980278,8.645901101,166.7999413,4077289.092,619973.5356,4849291.342,60,FALSE,FALSE,FALSE,FALSE
,49.80980138,8.645900856,166.8006251,4077289.213,619973.536,4849291.242,60,FALSE,FALSE,FALSE,FALSE
,49.80979999,8.645900607,166.8018492,4077289.333,619973.5363,4849291.143,60,FALSE,FALSE,FALSE,FALSE
,49.80979859,8.645900356,166.8027116,4077289.454,619973.5363,4849291.043,60,FALSE,FALSE,FALSE,FALSE
,49.8097972,8.645900106,166.8035744,4077289.574,619973.5364,4849290.944,60,FALSE,FALSE,FALSE,FALSE
,49.8097958,8.64589985,166.8043825,4077289.695,619973.5362,4849290.844,60,FALSE,FALSE,FALSE,FALSE
,49.80979441,8.645899605,166.8048693,4077289.815,619973.5365,4849290.745,60,FALSE,FALSE,FALSE,FALSE
,49.80979302,8.645899355,166.8056783,4077289.935,619973.5366,4849290.645,60,FALSE,FALSE,FALSE,FALSE
,49.80979162,8.645899104,166.8064007,4077290.055,619973.5366,4849290.546,60,FALSE,FALSE,FALSE,FALSE
,49.80979023,8.645898853,166.8069723,4077290.175,619973.5366,4849290.446,60,FALSE,FALSE,FALSE,FALSE
,49.80978884,8.645898608,166.8088408,4077290.296,619973.5371,4849290.348,60,FALSE,FALSE,FALSE,FALSE
,49.80978744,8.645898349,166.808548,4077290.416,619973.5364,4849290.248,60,FALSE,FALSE,FALSE,FALSE
,49.80978605,8.645898098,166.8092425,4077290.536,619973.5364,4849290.148,60,FALSE,FALSE,FALSE,FALSE
,49.80978466,8.645897847,166.8098663,4077290.656,619973.5364,4849290.049,60,FALSE,FALSE,FALSE,FALSE
,49.80978327,8.645897595,166.8106095,4077290.776,619973.5363,4849289.949,60,FALSE,FALSE,FALSE,FALSE
,49.80978188,8.645897344,166.8124896,4077290.897,619973.5364,4849289.851,60,FALSE,FALSE,FALSE,FALSE
,49.80978049,8.645897095,166.8121829,4077291.016,619973.5364,4849289.751,60,FALSE,FALSE,FALSE,FALSE
,49.8097791,8.645896844,166.8130504,4077291.136,619973.5364,4849289.652,60,FALSE,FALSE,FALSE,FALSE
,49.80977771,8.645896594,166.8138067,4077291.256,619973.5364,4849289.553,60,FALSE,FALSE,FALSE,FALSE
,49.80977632,8.645896343,166.8148236,4077291.376,619973.5364,4849289.454,60,FALSE,FALSE,FALSE,FALSE
,49.80977492,8.645896095,166.8165341,4077291.497,619973.5368,4849289.355,60,FALSE,FALSE,FALSE,FALSE
,49.80977354,8.645895842,166.8166772,4077291.616,619973.5365,4849289.255,60,FALSE,FALSE,FALSE,FALSE
,49.80977215,8.645895591,166.81756,4077291.736,619973.5365,4849289.156,60,FALSE,FALSE,FALSE,FALSE
,49.80977076,8.645895341,166.8189006,4077291.857,619973.5366,4849289.058,60,FALSE,FALSE,FALSE,FALSE
,49.80976937,8.645895092,166.8200432,4077291.977,619973.5367,4849288.959,60,FALSE,FALSE,FALSE,FALSE
,49.80976797,8.645894836,166.8220452,4077292.098,619973.5365,4849288.86,60,FALSE,FALSE,FALSE,FALSE
,49.80976659,8.645894595,166.8225665,4077292.217,619973.537,4849288.762,60,FALSE,FALSE,FALSE,FALSE
,49.8097652,8.645894346,166.8240303,4077292.337,619973.5372,4849288.663,60,FALSE,FALSE,FALSE,FALSE
,49.80976382,8.645894098,166.8254022,4077292.457,619973.5374,4849288.565,60,FALSE,FALSE,FALSE,FALSE
,49.80976243,8.64589385,166.8268668,4077292.577,619973.5376,4849288.466,60,FALSE,FALSE,FALSE,FALSE
,49.80976104,8.645893599,166.8289507,4077292.698,619973.5377,4849288.368,60,FALSE,FALSE,FALSE,FALSE
,49.80975966,8.645893355,166.8300817,4077292.818,619973.5381,4849288.269,60,FALSE,FALSE,FALSE,FALSE
,49.80975827,8.645893108,166.8318397,4077292.938,619973.5384,4849288.171,60,FALSE,FALSE,FALSE,FALSE
